"key","message","comment","context"
"Accept","Accepter",,
"Accepted","Accepté",,
"Actions","Actions",,
"Available qty","Qté disponible",,
"Cancel","Annuler",,
"Canceled","Annulé",,
"Comments","Commentaires",,
"Estim. delivery date","Date de livr. Estimée",,
"Generate all suppliers requests","Générer toutes les demandes aux fournisseurs",,
"Generate suppliers purchase orders","Générer commandes fournisseurs",,
"Initial purchase order","Cmde initiale",,
"Manage supplier consultations","Gestion des consultations fournisseurs",,
"My R.F.Q.","Mes demandes de cotations",,
"My R.F.Q. to complete","Mes demandes de cotations à compléter",,
"My deliveries","Mes livraisons",,
"My purchase orders","Mes commandes",,
"My space","Mon espace",,
"Not accept","Ne pas retenir",,
"Not accepted","Non retenu",,
"Ordered quantity","Quantité commandée",,
"Purchase order","Commande d'Achat",,
"Purchase order Details","Informations sur la commande d'achat",,
"Receipt date","Date de reception",,
"Request","Demander",,
"Requested","Demandé",,
"Show suppliers purchase orders","Les commandes fournisseurs associées",,
"State","Statut",,
"Status",,,
"Stock move","Mouvement de stock",,
"Stock move information","Informations sur Stocks Internes",,
"Stock move line","Ligne mvt. de stock",,
"Stock move lines","Lignes mvt. de stock",,
"Stock move reference","Références mouvement de stock",,
"Stock moves","Mouvements de stock",,
"Submit","Envoyer",,
"Submitted","Soumis(e)",,
"Supplier","Fournisseur",,
"Supplier RFQ/PO","Dv/Cmde Fourn.",,
"Supplier consultations","Consultations fournisseur",,
"Supplier request","Demande d'achat",,
"Supplier's consulting's request created","Demande de consultations fournisseurs créées",,
"Suppliers orders' generation over","Génération des devis fournisseurs terminée",,
"Suppliers purchase","Achats fournisseurs",,
"Suppliers requests","Demandes d'achat",,
"Tools",,,
"Unit price","Prix unitaire",,
"WARNING : To Date must be after or equals to From Date","Attention : Date de fin doit être égale ou supérieure à Date de début",,
"Write to the supplier","Ecrire au fournisseur",,
"suppliers requests","Demandes de devis fournisseurs",,
