"key","message","comment","context"
"% Charging Back Purhcases","% Ładowanie Oczyszczanie walizek",,
"1",,,
"2",,,
"3",,,
"4",,,
"5",,,
"6",,,
"A deadline is required","Wymagany jest termin",,
"Action",,,
"Address",,,
"Advance payment invoices","Faktury z tytułu zaliczek",,
"Analytic move lines",,,
"Annex","Załącznik",,
"App business project","Projekt biznesowy App",,
"Are you sure wants to unlink project from selected lines?.","Czy na pewno chcesz odłączyć projekt od wybranych linii?",,
"Are you sure you want to generate invoices for all selected affairs ?",,,
"Attach the Annex to the invoice",,,
"Automatic Project","Automatyczny projekt",,
"Batch",,,
"Batches",,,
"Business project","Projekt biznesowy",,
"Business projects","Projekty biznesowe",,
"Canceled",,,
"Charging Back Purchases Type","Ładowanie zwrotne Rodzaj zakupu",,
"Code",,,
"Comments","Komentarze",,
"Company",,,
"Configurations","Konfiguracje",,
"Confirmed Orders Total","Potwierdzone zamówienia Razem",,
"Consolidate all",,,
"Consolidate phase invoicing",,,
"Consolidate the phases",,,
"Cost W.T.","Koszt W.T.",,
"Created by",,,
"Created on",,,
"Currency","Waluta",,
"Customer deliveries","Dostawy do klientów",,
"Customer invoice lines","Linie faktur klientów",,
"Customer invoices","Faktury od klientów",,
"Customer referral","Référent client",,
"Date","Data",,
"Deadline","Ostateczny termin",,
"Default Invoicing Product for Projects","Domyślne fakturowanie produktów dla projektów",,
"Default product",,,
"Default value",,,
"Default value invoicing type",,,
"Description",,,
"Delete","Skreślenie",,
"Discount type","Typ rabatu",,
"Discount amount","Kwota rabatu",,
"Display expense lines on printing","Wyświetlanie linii wydatków na wydruku",,
"Display timesheet lines on printing","Wyświetlanie linii timesheetów na wydruku",,
"Don't consolidate",,,
"Draft",,,
"Elements To Invoice","Elementy do faktury",,
"Empty",,,
"Enable task templates by product","Włącz szablony zadań według produktów",,
"Enable to invoice expense","Możliwość fakturowania wydatków",,
"Enable to invoice timesheet","Włączanie arkusza czasu fakturowania",,
"Estimated Costs Total","Szacowane koszty Razem",,
"Estimated Margin","Szacowany margines",,
"Exculde tasks for invoicing",,,
"Expense","Wydatki",,
"Expense Lines","Linie wydatków",,
"Expense Lines Priority","Priorytet linii wydatków",,
"Expense lines","Linie wydatków",,
"Expenses","Wydatki",,
"ExpensesTotal","WydatkiRazem",,
"Factory not found this type of generator","Fabryka nie znalazła tego typu generatora",,
"Finalized Orders Total","Zakończone zamówienia Razem",,
"Free","Bezpłatne",,
"Generate Invoice","Generowanie faktury",,
"Generate invoicing projects",,,
"Generate/Select Project for Order","Generuj/wybierz projekt do zamówienia",,
"Generated",,,
"Generated element type","Typ elementu wygenerowanego",,
"Generated invoicing project",,,
"Generated invoicing projects",,,
"Identically","Identycznie",,
"Information",,,
"Invalid exclude task for invoicing filter",,,
"Invoice","Faktura",,
"Invoice all selected business affairs",,,
"Invoice generated","Wygenerowana faktura",,
"Invoice lines","Linie faktur",,
"Invoice post task",,,
"Invoice pre task",,,
"Invoice.draftInvoiceNoAnnex","ZAŁĄCZNIK DO FAKTURY PROFORMA NR",,
"Invoice.expenseProduct","Rodzaj wydatków",,
"Invoice.expenseTaxAmount","Faktura.kosztTaxAmount",,
"Invoice.expenseTitle","Szczegóły dotyczące wydatków",,
"Invoice.expenseTotalAmount","Kwota ogółem",,
"Invoice.invoiceNoAnnex","ZAŁĄCZNIK DO FAKTURY NR",,
"Invoice.purchaseInvoiceNoAnnex","ZAŁĄCZNIK DO FAKTURY ZAKUPU NR",,
"Invoice.purchaseRefundNoAnnex","ZAŁĄCZNIK DOTYCZĄCY ZWROTU KOSZTÓW ZAKUPU N°",,
"Invoice.refundNoAnnex","ZAŁĄCZNIK DOTYCZĄCY REFUNDACJI NR",,
"Invoice.supplierReference",,,
"Invoice.timesheetActivity","Działalność",,
"Invoice.timesheetDuration","Czas trwania pomocy",,
"Invoice.timesheetTitle","Szczegóły arkusza czasu",,
"Invoice.timesheetUser","Użytkownik",,
"Invoiced","Zafakturowany",,
"Invoiced Orders Total","Fakturowane zamówienia Razem",,
"Invoicing Expenses","Facturation NdeF",,
"Invoicing Purchases","Facturation Achats",,
"Invoicing Type","Typ fakturowania",,
"Invoicing business project","Projekt biznesowy fakturowania",,
"Invoicing business projects","Fakturowanie projektów biznesowych",,
"Invoicing comment","Komentarz do faktury",,
"Invoicing project",,,
"Invoicing projects","Projekty fakturowania",,
"Invoicing sequence",,,
"Invoicing timesheet",,,
"Invoicing unit","Jednostka fakturowania",,
"InvoicingProjectAnnex",,,
"InvoicingProjectAnnex.activity",,,
"InvoicingProjectAnnex.annex",,,
"InvoicingProjectAnnex.assignedTo",,,
"InvoicingProjectAnnex.businessProject",,,
"InvoicingProjectAnnex.code",,,
"InvoicingProjectAnnex.comments",,,
"InvoicingProjectAnnex.currency",,,
"InvoicingProjectAnnex.customer",,,
"InvoicingProjectAnnex.date",,,
"InvoicingProjectAnnex.deadline",,,
"InvoicingProjectAnnex.dueDate",,,
"InvoicingProjectAnnex.duration",,,
"InvoicingProjectAnnex.estimatedShippingDate",,,
"InvoicingProjectAnnex.expenseDate",,,
"InvoicingProjectAnnex.expenseType",,,
"InvoicingProjectAnnex.expenses",,,
"InvoicingProjectAnnex.fromDate",,,
"InvoicingProjectAnnex.invoiceGenerated",,,
"InvoicingProjectAnnex.invoiced",,,
"InvoicingProjectAnnex.name",,,
"InvoicingProjectAnnex.parentProject",,,
"InvoicingProjectAnnex.productName",,,
"InvoicingProjectAnnex.progress",,,
"InvoicingProjectAnnex.project",,,
"InvoicingProjectAnnex.projects",,,
"InvoicingProjectAnnex.purchaseOrder",,,
"InvoicingProjectAnnex.purchases",,,
"InvoicingProjectAnnex.qty",,,
"InvoicingProjectAnnex.sales",,,
"InvoicingProjectAnnex.status",,,
"InvoicingProjectAnnex.supplier",,,
"InvoicingProjectAnnex.task",,,
"InvoicingProjectAnnex.taskDate",,,
"InvoicingProjectAnnex.tasks",,,
"InvoicingProjectAnnex.timeSpent",,,
"InvoicingProjectAnnex.toDate",,,
"InvoicingProjectAnnex.toInvoice",,,
"InvoicingProjectAnnex.totalATI",,,
"InvoicingProjectAnnex.totalAmountWT",,,
"InvoicingProjectAnnex.totalTax",,,
"InvoicingProjectAnnex.totalWT",,,
"InvoicingProjectAnnex.unit",,,
"InvoicingProjectAnnex.unitPriceATI",,,
"InvoicingProjectAnnex.unitPriceWT",,,
"InvoicingProjectAnnex.user",,,
"Job costing","Koszty pracy",,
"Log Times","Czasy rejestru",,
"Log Times Priority","Priorytet czasu rejestrowania",,
"Manual element","Element ręczny",,
"Manual elements","Elementy ręczne",,
"No Line can be used for tasks","Żadna linia nie może być używana do wykonywania zadań",,
"No Project selected","Nie wybrano żadnego projektu.",,
"No invoicing",,,
"No project found in context","Nie znaleziono żadnego projektu w kontekście",,
"No type of generation project has been selected","Nie wybrano żadnego typu projektu wytwarzania",,
"PO.Quotation","Cytat",,
"Paid",,,
"Phase by line","Etapy po kolei",,
"Planification and costs","Planowanie i koszty",,
"Planned Times Total","Planowane czasy Ogółem",,
"Please complete the order lines with at least one product type 'Service' and the supply mode 'Produce'",,,
"Please select lines","Proszę wybrać linie",,
"Price list","Cennik",,
"Produced Turnover","Wyprodukowany obrót",,
"Production","Produkcja",,
"Production orders","Zamówienia produkcyjne",,
"Products must be Service type and Method of Supply Produce.",,,
"Progress","Postępy",,
"Project","Projekt",,
"Project %s",,,
"Project Folder","Folder projektu",,
"Project Phase","Faza projektu",,
"Project Priority","Priorytet projektu",,
"Project alone","Sam projekt",,
"Project generator type","Typ generatora projektu",,
"Project in Invoice Lines","Projekt w liniach faktur",,
"Project in Purchase order lines","Projekt w liniach zamówienia zakupu",,
"Project in Sale order lines","Projekt w liniach zamówienia sprzedaży",,
"Project invoicing assistant batch",,,
"Project invoicing assistant batches",,,
"Project planification and costs",,,
"Project.amount","Kwota",,
"Project.analyticalAccount","Konto analityczne",,
"Project.analyticalAxis","Oś analityczna",,
"Project.analyticalLines","Linie analityczne",,
"Project.chartCostPassedPerMonth","Koszty przeniesione na miesiąc",,
"Project.chartCostRemainingPerMonth","Koszty pozostałe za miesiąc",,
"Project.chartTimePassedPerMonth","Czas przepracowany w miesiącu",,
"Project.chartTimeRemainingPerMonth","Czas pozostały do końca miesiąca",,
"Project.consumedTime","Czasochłonność",,
"Project.costs","Koszty",,
"Project.currency","Waluta",,
"Project.customer","Klient",,
"Project.date","Data",,
"Project.employee","Pracownik",,
"Project.endDate","Data zakończenia",,
"Project.expectedCosts","Przewidywane koszty",,
"Project.expectedMargin","Oczekiwana marża",,
"Project.expectedRevenue","Przewidywane dochody",,
"Project.expense","Wydatki",,
"Project.hourlyRate","Stawka godzinowa",,
"Project.initial","Pozostałe",,
"Project.invoiceNumber","Numer faktury",,
"Project.invoiced","Zrealizowane",,
"Project.manualElement","Elementy ręczne",,
"Project.manualElementTitle","Tytuł",,
"Project.margin","Marża",,
"Project.plannedPast","Planowana przeszłość",,
"Project.plannedTime","Planowany czas",,
"Project.planning","Planowanie",,
"Project.progress","Postępy",,
"Project.purchase","Zakupy",,
"Project.purchaseOrderNumber","Numer zamówienia zakupu",,
"Project.realPassed","Real przeszedł",,
"Project.remainInTheory","Pozostałe w teorii",,
"Project.remainPlanned","Pozostałe planowane działania",,
"Project.result","Koniec wyników projektu",,
"Project.sales","Sprzedaż",,
"Project.salesInvoice","Faktura sprzedaży",,
"Project.salesOrderNumber","Numer zamówienia sprzedaży",,
"Project.salesOrders","Sprzedaż",,
"Project.subType",,,
"Project.synthesis","Synteza",,
"Project.taskName","Zadanie",,
"Project.tasks","Zadania",,
"Project.time","Czas",,
"Project.timesheet","Arkusz czasu",,
"Project.title",,,
"Project.total","Ogółem",,
"Project.totalCostChart","Koszt całkowity",,
"Project.totalCosts","Koszty ogółem",,
"Project.totalHours","Łączna liczba godzin",,
"Project.totalMargin","Marża ogółem",,
"Project.totalSales","Sprzedaż ogółem",,
"Project.totalTimeChart","Całkowity wykres czasowy",,
"Project.totalTurnover","Obrót ogółem",,
"Project.turnover","Obrót",,
"Project.turnoverAndCostPerMonth","Obrót i koszty miesięcznie",,
"Project.type","Typ",,
"Projects","Projekty",,
"Projects financial report",,,
"Purchase","Zakupy",,
"Purchase Order Lines","Linie zamówień",,
"Purchase order","Zamówienie zakupu",,
"Purchase order lines","Linie zamówień zakupu",,
"Purchase order lines Priority","Linie zamówień zakupu Priorytet",,
"Quotation","Cytat",,
"Real Costs Total","Rzeczywiste koszty Razem",,
"Real Margin (Invoicing)","Rzeczywisty depozyt zabezpieczający (fakturowanie)",,
"Real Margin (Time)","Marża rzeczywista (czas)",,
"Realised","Zrealizowane",,
"Realised Times Total","Czas zrealizowany Ogółem",,
"Reference","Odniesienie",,
"Refused",,,
"Related Invoice line",,,
"Related sale order line",,,
"Remaining","Pozostałe",,
"Sale","Sprzedaż",,
"Sale Order Lines","Linie zamówień sprzedaży",,
"Sale order","Zamówienie sprzedaży",,
"Sale order lines","Linie zamówień sprzedaży",,
"Sale order lines Priority","Linie zamówień sprzedaży Priorytet",,
"See Linked Timesheet Lines","Zobacz połączone linie arkusza kalkulacyjnego",,
"Select lines to add","Wybierz linie do dodania",,
"Select lines to unlink","Wybierz linie do odblokowania",,
"Show expense order lines related to the project","Pokaż linie zamówienia wydatków związane z projektem",,
"Show production orders related to the project","Pokaż zlecenia produkcyjne związane z projektem",,
"Show purchase invoice line related to the project","Pokaż linię faktury zakupu związaną z projektem",,
"Show purchase order lines related to the project","Pokaż linie zamówień związanych z projektem",,
"Show sale invoice line related to the project","Pokaż linię faktur sprzedaży związaną z projektem",,
"Show sale order lines related to the project","Pokaż linie zamówień sprzedaży związane z projektem",,
"Since the invoice has already been generated, it's impossible to delete this record","Ponieważ faktura została już wygenerowana, niemożliwe jest usunięcie tego wpisu.",,
"Status",,,
"Status for invoice post task tasks",,,
"Status for invoice pre task tasks",,,
"Supplier arrivals","Przyjazdy dostawców",,
"Supplier invoice lines","Linie faktur dostawców",,
"Supplier invoices","Faktury dla dostawców",,
"Task","Zadanie",,
"Task %s",,,
"Task Invoicing","Fakturowanie zadań",,
"Task Priority","Priorytet zadań",,
"Task by line","Zadanie według linii",,
"Task templates",,,
"Tasks","Zadania",,
"Tasks by product","Zadania według produktu",,
"Tasks updation completed :",,,
"Teamtask.Package",,,
"Template","Szablon",,
"The project is configured to be alone","Projekt jest skonfigurowany tak, aby był sam",,
"There is no customer for this project/task","Nie ma klienta dla tego projektu/zadania",,
"Time spent","Czas spędzony na pracy",,
"Timesheet line %s",,,
"Timesheet lines","Linie timesheetów",,
"Title","Tytuł",,
"To invoice","Aby wystawić fakturę",,
"To invoice via task","A facturer via la tâche",,
"To invoice with project","Fakturowanie z projektem",,
"Tools",,,
"Turnover W.T.","Obrót W.T.",,
"Type","Typ",,
"Unit price discounted","Cena jednostkowa zdyskontowana",,
"Update Tasks",,,
"Update tasks",,,
"Update to invoice","Aktualizacja faktury",,
"Updated tasks",,,
"Updated timesheet lines",,,
"Validated",,,
"Validated expenses","Zweryfikowane wydatki",,
"Ventilated",,,
"Waiting expenses","Wydatki związane z oczekiwaniem",,
"With percentage","Z wartością procentową",,
"With price list","Z cennikiem",,
"You can't fill a project with the strategy Project Alone.","Nie można wypełnić projektu strategią Project Alone.",,
"You haven't select a company on the main project","Nie wybrałeś firmy na głównym projekcie",,
"You haven't select a product to invoice for the task %s","Nie wybrałeś produktu do fakturowania za zadanie %s",,
"You haven't select any element to invoice","Nie wybrałeś żadnego elementu do faktury",,
"You must add a sale order template","Musisz dodać szablon zamówienia sprzedaży",,
"You must select a project/task","Musisz wybrać projekt/zadanie",,
"teamTask.exTaxTotal","Ogółem W.T.",,
"value:Job costing","wartość: koszty pracy",,
