"key","message","comment","context"
"% Charging Back Purhcases",,,
"1",,,
"2",,,
"3",,,
"4",,,
"5",,,
"6",,,
"A deadline is required",,,
"Annex",,,
"App business project",,,
"Assigned to",,,
"Automatic Project",,,
"Automatically Fill in",,,
"Business project",,,
"Business projects",,,
"Canceled",,,
"Charging Back Purchases Type",,,
"Comments",,,
"Configurations",,,
"Confirmed Orders Total",,,
"Cost W.T.",,,
"Currency",,,
"Customer deliveries",,,
"Customer invoices",,,
"Date",,,
"Deadline",,,
"Default Invoicing Product for Projects",,,
"Delay to start (Hours)",,,
"Delete",,,
"Delivered with reserves",,,
"Delivered without reserves",,,
"Display expense lines on printing",,,
"Display timesheet lines on printing",,,
"Draft",,,
"Duration (Hours)",,,
"Edit",,,
"Edit task",,,
"Element To Invoice",,,
"Elements To Invoice",,,
"Enable task templates by product",,,
"Enable to invoice expense",,,
"Enable to invoice timesheet",,,
"Estimated Costs Total",,,
"Estimated Margin",,,
"Expense Lines",,,
"Expense Lines Priority",,,
"Expense lines",,,
"Expenses",,,
"ExpensesTotal",,,
"Factory not found this type of generator",,,
"Finalized Orders Total",,,
"Flat Rate",,,
"Free",,,
"Generate Invoice",,,
"Generate/Select Project for Order",,,
"Generated element type",,,
"Identically",,,
"Invoice",,,
"Invoice generated",,,
"Invoice lines",,,
"Invoice.draftInvoiceNoAnnex","ANNEX OF PROFORMA INVOICE N°",,
"Invoice.expenseProduct","Expense type",,
"Invoice.expenseTaxAmount",,,
"Invoice.expenseTitle","Expense details",,
"Invoice.expenseTotalAmount","Total amount",,
"Invoice.invoiceNoAnnex","ANNEX OF INVOICE N°",,
"Invoice.purchaseInvoiceNoAnnex","ANNEX OF PURCHASE INVOICE N°",,
"Invoice.purchaseRefundNoAnnex","ANNEX OF PURCHASE REFUND N°",,
"Invoice.refundNoAnnex","ANNEX OF REFUND N°",,
"Invoice.timesheetActivity","Activity",,
"Invoice.timesheetDuration","Duration",,
"Invoice.timesheetTitle","Timesheet details",,
"Invoice.timesheetUser","User",,
"Invoiced",,,
"Invoiced Orders Total",,,
"Invoicing Project",,,
"Invoicing Type",,,
"Invoicing business project",,,
"Invoicing business projects",,,
"Invoicing comment",,,
"Invoicing project generated",,,
"Invoicing unit",,,
"InvoicingProject.assignedTo","Assigned to",,
"InvoicingProject.businessProject","Project",,
"InvoicingProject.clientPartner","Customer",,
"InvoicingProject.code","Code",,
"InvoicingProject.comments","Comments",,
"InvoicingProject.company","Company",,
"InvoicingProject.costPrice","costPrice",,
"InvoicingProject.date","date",,
"InvoicingProject.deadline","Deadline",,
"InvoicingProject.dueDate","Due date",,
"InvoicingProject.duration","Duration",,
