"key","message","comment","context"
"App Mobile","App Mobile",,
"CRM","CRM",,
"Contacts","Contatti",,
"Customers","I clienti",,
"Expense","Spese",,
"Expenses","Spese",,
"Leads","Piombi",,
"Leave","Lascia",,
"Leaves","Foglie",,
"Mobile app permissions",,,
"Mobile apps","Applicazioni mobili",,
"Offline record limit","Limite record offline",,
"Products","Prodotti",,
"Projects","Progetti",,
"Quality",,,
"Sale","Vendita",,
"Sales","Vendite",,
"Task",,,
"Timesheet","Foglio orario",,
"Timesheets","Schede orarie",,
