"key","message","comment","context"
"App Mobile","App Mobile",,
"Apps permissions","Permessi per le applicazioni",,
"CRM","CRM",,
"Contacts","Contatti",,
"Customers","I clienti",,
"Expense","Spese",,
"Expenses","Spese",,
"Leads","Piombi",,
"Leave","Lascia",,
"Leaves","Foglie",,
"Mobile apps","Applicazioni mobili",,
"Offline record limit","Limite record offline",,
"Products","Prodotti",,
"Projects","Progetti",,
"Sale","Vendita",,
"Sales","Vendite",,
"Timesheet","Foglio orario",,
"Timesheets","Schede orarie",,
"User","Utente",,
