"key","message","comment","context"
"Accept Order",,,
"All open tasks",,,
"All tickets",,,
"Announcement",,,
"App Business Support",,,
"Assigning to the customer",,,
"Assigning to the provider",,,
"Assignment",,,
"Characteristics",,,
"Client",,,
"Configuration",,,
"Content",,,
"Date",,,
"Default Invoicing",,,
"Financial Data",,,
"In production",,,
"In progress",,,
"In test",,,
"Internal Description",,,
"My Tasks",,,
"New tasks",,,
"No",,,
"On hold",,,
"Order Accepted",,,
"Order Proposed",,,
"Package",,,
"Prestataire",,,
"Private",,,
"Production server date",,,
"Project",,,
"Project planning time spent",,,
"Project.version","Version",,
"Provider",,,
"Status",,,
"Subject",,,
"Target version",,,
"Task",,,
"Task Tree",,,
"Task assigned to",,,
"Task assigned to the client",,,
"Task assigned to the provider",,,
"Task date",,,
"Tasks",,,
"Tasks to be treated by customer",,,
"Tasks to be treated by provider",,,
"Testing server date",,,
"Ticket associated",,,
"Time Spent",,,
"Time spent",,,
"Title",,,
"Tree view",,,
"Update to invoice",,,
